address,authDate,compAuthId,compBizNo,compName,compRegNo,compTel,presidentName,product,rnum,compTypeNm,compMgrNo,cancelDate,compCert
"서울특별시 송파구 백제고분로41길 30, 1층(송파동, 대건빌딩)",2020-07-27,762,323-88-01540,와이씨에프앤비(주),제2020-031호,02-2203-2006,백신영,일반음식점업&#40;커피전문점&#41;,586,자회사,ycfnb,,
경기도 용인시 처인구 모현읍 백옥대로 2412,2020-07-17,764,120-81-26040,(주)이지피에스,제2020-028호,031-337-2468,김성기,서비스업&#40;건물관리용역 등&#41;,587,자회사,,,
"서울특별시 금천구 범안로 1142, 819호(가산동, 하우스디 더스카이밸리 가산2차)",2020-07-02,765,105-82-21062,사단법인 대한장애인복지협회,제2020-027호,02-2629-4641,박재환,"제조업&#40;cctv, 소프트웨어&#41;",588,일반,kawd777,,
경상북도 고령군 개진면 양전길 130-34,2020-07-02,884,701-81-00761,(주)공담,제2020-026호,054-955-3969,추연숙,제조업&#40;주방가구 등&#41;,589,일반,,,
"경기도 안양시 동안구 흥안대로427번길 57-2, 1층 124호(평촌동, 아이에스비즈타워)",2020-06-24,767,266-82-00284,사단법인 한국사회적일자리협회,제2020-024호,031-347-1578,조종민,"제조업&#40;CCTV, 주차관제장치&#41;",590,일반,kasj,,
"경기도 양주시 광적면 부흥로 847, 504,505,506,507호(양주테크노시티)",2020-06-17,456,477-86-00543,크린필터(주),제2020-023호,031-879-8490,박재한,제조업&#40;산업용 필터&#41;,591,일반,cfk804,,
전라북도 전주시 완산구 서원로 365(중화산동1가),2020-06-02,768,491-81-01640,(주)피엠씨에스,제2020-022호,063-230-8970,신동규,서비스업(콜센터 등),592,일반,,,
울산광역시 북구 무룡1로 116-1(연암동),2020-05-20,769,610-81-70641,(주)한백,제2020-021호,052-288-6636,이상봉,세탁업,593,일반,,,
전라남도 장성군 장성읍 성산3길 39,2020-05-20,770,409-81-59371,(주)다우,제2020-020호,061-394-8588,고상훈,세탁업,594,일반,jsdawoo,,
경기도 광주시 도척면 사기소길 12,2020-05-20,776,615-87-00370,(주)금강,제2020-019호,031-634-0015,"권오현, 이미숙",제조업(수배전반),595,일반,3kumkang,,"1,5"
"서울특별시 영등포구 영등포로5길 19, 903호",2020-05-14,604,737-81-01643,(주)이에마로,제2020-018호,02-6096-6371,이점희,사업지원서비스업(시설유지관리),596,일반,emro,,
충청남도 계룡시 두마면 입암길 42-46,2020-04-28,771,114-87-18697,(주)자우버,제2020-017호,070-4203-0236,강민구,제조업&#40;렌즈클리너 등&#41;,597,일반,sauber10,,
경기도 김포시 대곶면 산자뫼로 127-12,2020-04-14,772,137-86-02279,(주)정문이엔이,제2020-016호,031-982-6720,이안수,제조업&#40;상하수도 기계제작&#41;,598,일반,jeong2580,,
"광주광역시 서구 유덕로142번길 22-44(덕흥동, 우연빌딩)",2020-04-02,885,408-81-92886,(주)우연시스템,제2020-014호,062-714-3788,윤우현,"도소매업&#40;인쇄, 판촉물&#41;",599,일반,wys2788,,
강원도 원주시 문막읍 반산2로86,2020-03-26,901,438-81-01713,(주)위드케이에이씨,제2020-013호,033-735-0350,하영봉,제조업(자동차부품),600,자회사,kac0350,,
"서울특별시 영등포구 선유로9길 10, 2층 203호(문래동6가, 문래에스케이브이원센터)",2020-03-17,601,107-82-12647,(사)한국장애인미래정책포럼,제2020-012호,02-3775-3969,배영환,"제조업(CCTV, 배전반)",601,일반,,,
"충청남도 천안시 서북구 백석공단1로 10, 에스비115호(백석동)",2020-03-17,597,336-82-00093,(사)두리장애인복지회,제2020-011호,041-551-2999,고준희,"서비스업(소독, 방역)",602,일반,jcad2016,,
제주특별자치도 제주시 조천읍 남조로1길 18,2020-03-17,592,616-81-74820,농업회사법인(주)제주자연식품,제2020-010호,064-782-0011,신상진,"제조업&#40;다류, 음료류&#41;",603,일반,euna7375,,
제주특별자치도 제주시 한경면 배낭골길 80,2020-02-17,965,306-88-01434,(주)한백기업,제2020-006호,064-773-0100,김지수,세탁업,604,일반,,,
"서울특별시 강남구 개포로 615, 6층 603호, 604호(개포동, 석탑프라자)",2020-02-17,577,120-91-28917,강남건강안마센터,제2020-005호,02-451-6010,박정근,서비스업&#40;안마업&#41;,605,일반,hero579,,
"서울특별시 송파구 백제고분로41길 42-19, W123빌딩 4층",2020-02-17,573,203-81-66745,(주)데이터큐,제2020-004호,02-422-5178,노정화,서비스업(소프트웨어 개발 및 공급),606,자회사,,,
"경기도 과천시 과천대로 7길 38, 지하2층(갈현동, JW과천사옥)",2020-02-17,572,428-88-01525,(주)생명누리,제2020-003호,041-359-0416,양길춘,"서비스업(사업지원, 시설관리 등)",607,자회사,,,
서울특별시 중구 소공로 94(소공동),2020-01-09,555,548-86-01432,오씨아이드림(주),제2020-001호,02-721-9511,성광현,"사업지원서비스업&#40;사무보조, 주방보조, 카페 등&#41;",608,자회사,ocidream,,
"충청남도 당진시 석문면 대호만로 1868, 201호",2019-12-31,829,713-86-00094,(주)아성기업,제2019-082호,041-356-0479,김두민,"도소매업&#40;기계장비, 전기자재 등&#41;, 제조업&#40;마스크&#41;",609,일반,asungme,,
"서울특별시 강서구 양천로10길 38, 106동 205호",2019-12-20,828,834-82-00127,(사)장애인고용진흥회,제2019-081호,02-2666-4426,임서현,"제조업(위생용지, 재생토너 등)",610,일반,niss2004,,
부산광역시 남구 황령대로319번나길 30(대연동),2019-12-20,827,613-88-01123,(주)아델라7,제2019-080호,051-714-7007,서홍원,제조업&#40;제과제빵&#41;,611,일반,adelady1,,
"부산광역시 해운대구 선수촌로208번길 33-5, 2층",2019-12-20,826,617-26-34889,라프랑스,제2019-079호,051-758-5231,정희진,제조업&#40;제과제빵&#41;,612,일반,,,
전라남도 광양시 광양읍 예구7길 18,2019-12-20,824,416-14-56540,다미설,제2019-077호,061-761-0695,최용식,제조업&#40;식육가공 및 포장&#41;,613,일반,,,
"서울특별시 영등포구 양산로 91, 1315호(당산동3가, 리드원센터)",2019-12-19,820,446-88-01407,(주)큐엔큐,제2019-073호,02-6953-4112,"장나미, 김종훈","제조업(CCTV, LED조명, 전광판 등)",614,일반,qnq813,,
울산광역시 울주군 웅촌면 고연공단3길 23,2019-12-19,817,257-07-01244,모든산업,제2019-070호,052-257-3260,황정자,서비스업&#40;세탁&#41;,615,일반,gksek8888,,
경기도 안성시 미양면 미양로 432-15,2019-12-17,816,379-88-01072,(주)디에프,제2019-069호,031-677-0572,박상복,제조업&#40;분말소화기&#41;,616,일반,df8653,,
제주특별자치도 제주시 구좌읍 남지기길 57-19,2019-12-17,815,724-35-00675,제이원클린,제2019-068호,064-784-6070,서진옥,서비스업&#40;세탁&#41;,617,일반,,,
"경상남도 창원시 마산회원구 자유무역3길 118(양덕동, 10호, 11호)",2019-12-17,814,608-81-26875,(주)엔지피,제2019-067호,055-298-2805,"박정우, 김은숙","제조업&#40;LED 조명등, 태양광발전장치 등&#41;",618,일반,ngp9660,,
"부산광역시 사하구 다산로176번길 58, 1층",2019-12-17,813,471-86-01530,(주)성일인더스트리,제2019-066호,070-8830-6792,이다금,"제조업(펌프, 권양기, 제진기 등)",619,일반,sungil,,
전라북도 전주시 덕진구 백제대로 567(금암동),2019-12-17,812,186-81-01321,(주)아로미마실,제2019-065호,063-219-5550,박재병,"음식점업(카페 운영), 소매업&amp;#40;기념품 판매&amp;#41;",620,자회사,,,
전라남도 화순군 동면 동농공길 74,2019-12-09,811,392-87-00934,(주)경동디앤에스,제2019-064호,061-373-9888,강민수,제조업&#40;화장지 등 생활용품 &#41;,621,일반,kddns9888,,
서울특별시 강서구 양천로 551-17 한화비즈메트로 1차 309호,2019-12-09,810,210-82-09225,(사)내일을여는멋진여성,제2019-063호,02-761-7482,허혜숙,제조업&#40;인쇄 출판 등&#41;,622,일반,wsbtgift,,
"충청남도 아산시 문화로 381, 9층(모종동)",2019-12-09,809,733-88-00976,두레(주),제2019-062호,041-536-6628,권준영,"사업지원서비스업(경영지원, 시설유지관리 등)",623,자회사,dourecorp,,
"대구광역시 달성군 현풍면 테크노대로 61, 4층 405호(테크노폴리스 메가타워)",2019-12-09,808,801-81-01207,(주)미르크린,제2019-061호,053-716-6896,김경락,서비스업&#40;건물 위생·시설관리 등&#41;,624,일반,mirclean1,,
세종특별자치시 전의면 왕의물로 442,2019-12-09,806,312-81-84009,(주)새롬테크,제2019-059호,044-583-0462,유진근,제조업&#40;플라스틱파이프 등&#41;,625,일반,saerompipe,,
울산광역시 남구 신여천로 2(고사동),2019-12-09,805,613-86-01468,행복모음(주),제2019-058호,02-2121-6635,안옥경,"서비스업(세탁, 취업계층 일자리제공)",626,자회사,,,
"서울특별시 금천구 가산디지털2로 40, 1층 101호(가산동)",2019-11-26,804,819-81-01310,(주)제이앤제이행복나눔,제2019-057호,02-808-8581,박수진,"제조업&#40;의류, 잡화&#41;",627,일반,hongju342,,
"서울특별시 광진구 능동로 120, 산학협동관 1층(화양동, 건국대학교)",2019-11-26,802,503-88-01355,(주)건국파트너십컴퍼니,제2019-055호,02-450-3013,김호섭,음식점업&#40;커피전문점 등&#41;,628,자회사,kurestio,,
경기도 양주시 광적면 광적로326번길 50-59,2019-11-12,797,128-86-22456,탑라이팅(주),제2019-050호,031-836-1241,김석규,"제조업&#40;LED, 조명기구 등&#41;",629,일반,topltsk668,,
"서울특별시 성동구 뚝섬로1나길 5, 6층 L-02호(성수동1가, 헤이그라운드)",2019-11-08,796,513-86-01246,주식회사 하티웍스 (Heartyworks Inc.),제2019-049호,02-6925-1203,김현진,서비스업(온오프라인 교육서비스),630,일반,kayd1,,
경기도 포천시 가산면 방산길 82-27,2019-11-08,795,201-82-08300,(사)한국장애인고용창출협회,제2019-048호,031-543-4790,김윤호,제조업&#40;사무용 가구&#41;,631,일반,nanurigagu,,
"서울특별시 중구 을지로 65, 18층(을지로2가, SK-T타워)",2019-11-08,794,148-88-01497,행복한울(주),제2019-047호,02-6100-0384,조인숙,"서비스업&#40;헬스키퍼, 손세차 등&#41;",632,자회사,,,
인천광역시 계양구 새풀로7번길 14(효성동),2019-10-30,793,122-81-63361,(주)신성피엔텍,제2019-046호,032-549-4413,"하현정, 김경훈",제조업&#40;복사용지 등&#41;,633,일반,with,,
"대전광역시 동구 새울로 41, 2층 203호(판암동)",2019-10-16,789,731-82-00186,(사)한국장애인사진콘텐츠협회,제2019-042호,042-274-5581,김지환,제조업&#40;인쇄 등&#41;,634,일반,kdphoto8890,,
경상북도 영주시 가흥공단로 63(상줄동),2019-10-10,788,846-81-01419,행복동행(주),제2019-041호,054-630-8496,이강윤,"사업지원서비스업&#40;세탁, 환경미화 등&#41;",635,자회사,,,
경기도 김포시 고촌읍 금파로213번길 265,2019-09-25,787,823-81-00528,(주)참전유공자회,제2019-040호,031-996-3081,임혜림,"제조업&#40;배전반, 전기자동제어반 등&#41;",636,일반,c1517749,,
"광주광역시 광산구 평동산단로143번길 16, 바동(월전동)",2019-09-25,786,409-82-17913,(사)힘찬장애인복지회,제2019-039호,062-511-1164,박치근,"제조업&#40;배전반, 분전반 등&#41;",637,일반,,,
"광주광역시 북구 양일로 180, C동 별관 1층(양산동)",2019-09-25,785,409-82-10910,(사)더불어사는장애인복지회,제2019-038호,062-525-6540,박숙희,"제조업&#40;배전반, 분전반 등&#41;",638,일반,sdbjang1,,
경기도 평택시 청북읍 어소길 109-37,2019-09-10,784,125-81-31515,(주)세광산업조명,제2019-037호,031-683-8700,이봉자,제조업&#40;산업용조명기구 등&#41;,639,일반,sklight2000,,
경상북도 구미시 임수로 53(임수동),2019-09-10,783,268-81-01661,행복채움(주),제2019-036호,054-470-8322,김학승,"사업지원서비스업(사내 환경미화, 인쇄  등)",640,자회사,,,
인천광역시 서구 백범로 810(가좌동),2019-09-04,782,231-81-10120,(주)로리에,제2019-035호,032-584-0981,이진상,제조업&#40;목재가구&#41;,641,일반,,,
제주특별자치도 서귀포시 안덕면 녹차분재로 217,2019-09-04,780,175-88-01432,제주신화월드 행복공작소(주),제2019-033호,064-794-3091,푸션천,"사업지원서비스업&#40;사내 카페, 시설관리&#41;",642,자회사,,,
서울특별시 종로구 종로 26(서린동),2019-09-04,779,539-88-01150,행복키움(주),제2019-032호,02-2121-7693,안옥경,사업지원서비스업(사내 카페 등),643,자회사,,,
서울특별시 종로구 종로 26,2019-09-04,778,734-88-01231,행복디딤(주),제2019-031호,02-2121-7693,안옥경,사업지원서비스업(사내 스팀세차 등),644,자회사,,,
서울특별시 중구 을지로 30,2019-08-12,533,672-81-01273,스마일위드(주),제2019-028호,02-779-5433,김주한,"사업지원서비스업(주방보조, 미화 등)",645,자회사,,,
전라북도 익산시 금마면 호남로 1018,2019-07-16,531,403-81-56658,농업회사법인 (주)화산,제2019-027호,063-833-0003,박노희,제조업&#40;가금류 가공&#41;,646,일반,hwasan5723,,
전라북도 전주시 완산구 관선3길 21-15,2019-07-16,530,418-82-07059,(사)전라북도장애인미술협회,제2019-026호,063-278-5978,정성수,제조업&#40;인쇄&#41;,647,일반,haba5977,,
경기도 화성시 봉담읍 마당바위로 198,2019-07-16,524,267-88-00260,농업회사법인 맛정(주),제2019-025호,031-296-0770,박민훈,제조업&#40;떡류&#41;,648,일반,,,
"서울특별시 성동구 아차산로15길 19, 1층(성수동2가)",2019-06-28,522,878-81-01212,(주)우리나눔,제2019-024호,02-460-3011,경은배,"사업지원서비스업&#40;사무지원, 헬스키퍼&#41;",649,자회사,,,
"부산광역시 동구 중앙대로 192(초량동, 한국교직원공제회 부산회관 4층)",2019-06-28,510,120-87-38650,(주)엔씨소프트서비스,제2019-022호,02-6201-8618,조정호,"사업지원서비스업&#40;사무지원, 콜센터 등&#41;",650,자회사,,,
경상남도 함안군 군북면 월촌리 2003-2 1층,2019-06-11,501,608-86-06122,(주)청신,제2019-021호,055-231-0340,고동우,세탁업,651,일반,,,
"경기도 과천시 새술막길 39, 2층(중앙동, kt과천스마트타워)",2019-06-11,497,441-88-01101,(주)케이티희망지음,제2019-020호,02-504-8300,김영진,"사업지원서비스업&#40;사무지원, 세차, 인쇄 등&#41;",652,자회사,,,
"경기도 수원시 권선구 오목천로152번길 40, 210호(고색동, 첨단벤처밸리)",2019-05-30,882,158-82-00173,사단법인 장애인한빛,제2019-019호,031-278-5662,권도근,"제조업&#40;LED조명, CCTV 등&#41;",653,일반,hanvit,,
"경상북도 고령군 대가야읍 장기공단1길, 38-13",2019-05-30,900,363-88-01382,(주)거림이앤시,제2019-017호,054-955-1719,이창원,세탁업,654,자회사,,,
"서울특별시 성동구 연주장5가길 7, W동 130호",2019-05-30,879,482-81-01253,해피엔젤(주),제2019-016호,02-540-6134,허재강,음식점업&#40;카페&#41;,655,자회사,,,
"경기도 화성시 봉담읍 시냇말길 35, 2동",2019-05-10,878,897-88-01323,(주)제이투컴퍼니,제2019-015호,070-8802-7118,김정순,"제조업&#40;CCTV, LED 등&#41;",656,일반,j2_com,,
"경상북도 포항시 북구 장량로226번길 6, 2층(양덕동, 남천빌딩)",2019-05-10,877,506-81-73091,(주)향기내는사람들,제2019-014호,054-262-4620,임정택,음식점업(카페),657,일반,hisbeans,,
강원도 춘천시 영서로 2491(근화동),2019-05-10,876,862-88-00236,(주)케이에스위드엔젤,제2019-013호,033-815-8095,손영득,서비스업&#40;콜센터 운영 등&#41;,658,자회사,,,
"경기도 성남시 분당구 판교로 242, 1층(삼평동)",2019-04-26,874,687-81-01178,(주)웹젠드림,제2019-011호,031-627-6520,유영준,음식점업(카페),659,자회사,,,
전라북도 전주시 완산구 능안자구길 53(삼천동3가),2019-04-26,873,402-86-02362,(유)청샘비앤에프,제2019-010호,063-225-7475,최규완,"제조업&#40;닭, 식육포장처리&#41;",660,일반,,,
충청북도 청주시 서원구 충대로 1엔 3-1,2019-04-09,871,165-86-00941,(주)씨비엔유스타,제2019-008호,043-2110-3490,최상훈,음식점업&#40;커피 등&#41;,661,자회사,,,
